side,sales_order,line_number,item,report_order_date,header_created,header_source,line_sys_created,header_in_july,line_in_july,dates_differ,bucket,tz_edge,customer_account,status
test_only,ORD00886157,10.0,RDMNBK4806,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,11.0,RDMNBK6606,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,2.0,CHCHPDGY14,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,3.0,CHCHPDTN14,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,4.0,CHCHPDBU14,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,5.0,RUG2X6AS12,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,6.0,RUG3X4AS12,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,7.0,RDJNM66120,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,8.0,RDBAC66120,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886157,9.0,RDJNMH4886,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,1.0,RDBHDN6606,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,10.0,MSG2327BK6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,11.0,MSG2337WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,12.0,RDBACH2848,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,13.0,MSG2367AL6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,14.0,MSG2327WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,15.0,MSG2317BK6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,16.0,MSG2307WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,17.0,MSG2297WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,18.0,MSG2317AL6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,19.0,MSG2327AL6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,2.0,RDBHDN4806,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,20.0,MSG2287AL6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,21.0,MSG2347BK6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,22.0,RDJNMH2848,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,23.0,MSG2357BK6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,24.0,MSG2297BK6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,25.0,MSG2317WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,26.0,MSG2347WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,27.0,MSG2357AL6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,28.0,MSG2367BK6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,29.0,MSG2357WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,3.0,RDBACH4886,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,30.0,MSG2367WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,4.0,RDBHDN2806,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,5.0,RDMNBK2806,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,6.0,380-0-PK12,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,7.0,MSG2307BK6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,8.0,MSG2297AL6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886159,9.0,MSG2287WH6,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,00011247,Open Order
test_only,ORD00886254,0.0,AB75DTAC04,2026-07-28,2026-07-28,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,472,Invoiced
test_only,ORD00886254,0.0,MSG223GY06,2026-07-28,2026-07-28,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,472,Invoiced
test_only,ORD00886371,1.0,AB73TWAC04,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,10.0,MSG232WD06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,11.0,MSG232GY06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,12.0,AB73TWAC04,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,13.0,MSG223GY06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,14.0,MSG237AL04,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,15.0,MSG232WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,16.0,MSG231WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,2.0,MSG223GY06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,3.0,MSG237AL04,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,4.0,MSG232WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,5.0,MSG231WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,6.0,MSG227WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,7.0,MSG232WD06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,8.0,MSG232GY06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886371,9.0,MSG227WH06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,9025,Open Order
test_only,ORD00886372,1.0,MSG231WD06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,308,Open Order
test_only,ORD00886372,2.0,MSG235WD06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,308,Open Order
test_only,ORD00886372,3.0,MSG233WD06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,308,Open Order
test_only,ORD00886372,4.0,MSG234WD06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,308,Open Order
test_only,ORD00886372,5.0,MSG228WD06,2026-07-28,2026-07-28,SalesTableCDREntities,2026-07-28,yes,yes,no,test_only_missing_from_live_odata_headers,no,308,Open Order
test_only,ORD00886819,1.0,ANFTMCFE12,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,10.0,MSG259WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,11.0,MSG248WD04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,12.0,MSG252WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,13.0,MSG2464WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,14.0,MSG2452WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,15.0,MSG2474WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,16.0,MSG272AL04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,17.0,MFG234WH02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,18.0,MSG271WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,19.0,PVVPLWHT02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,2.0,VRCO60DA06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,20.0,PVVRBALB02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,21.0,PVVPLALB02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,22.0,PVVRBWHT02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,23.0,MSG270WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,24.0,MSG2704WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,25.0,MSG272WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,26.0,VRCO72DA06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,27.0,SOCO72GY06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,28.0,MSG245WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,29.0,ANFTMCFE12,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,3.0,VRCO72DA06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,30.0,VRCO60DA06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,31.0,SOCO72WD06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,32.0,SOCO72WH06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,33.0,VRCO72CA06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,34.0,MSG2454WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,35.0,MSG259WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,36.0,MSG248WD04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,37.0,MSG252WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,38.0,MSG2464WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,39.0,MSG2452WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,4.0,SOCO72GY06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,40.0,MSG272AL04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,41.0,PVVPLWHT02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,42.0,PVVRBALB02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,43.0,MSG2474WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,44.0,MFG234WH02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,45.0,MSG271WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,46.0,PVVPLALB02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,47.0,PVVRBWHT02,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,48.0,MSG272WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,49.0,MSG270WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,5.0,SOCO72WD06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,50.0,MSG2704WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,6.0,SOCO72WH06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,7.0,VRCO72CA06,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,8.0,MSG2454WH4,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886819,9.0,MSG245WH04,2026-07-29,2026-07-29,SalesTableCDREntities,2026-07-29,yes,yes,no,test_only_missing_from_live_odata_headers,no,4105,Open Order
test_only,ORD00886886,0.0,MSG2287WH6,2026-07-29,2026-07-29,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,6646,Invoiced
test_only,ORD00886942,0.0,MIPN84BH06,2026-07-30,2026-07-29,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,5358,Open Order
test_only,ORD00886942,0.0,MIPN84TL06,2026-07-30,2026-07-29,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,5358,Open Order
test_only,ORD00886942,0.0,TQPN84GR06,2026-07-30,2026-07-29,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,5358,Canceled
test_only,ORD00886942,0.0,TQPN84MS06,2026-07-30,2026-07-29,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,no,5358,Open Order
test_only,ORD00888117,0.0,MSG245WH04,2026-07-31,2026-07-31,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,yes,2983818,Open Order
test_only,ORD00888117,0.0,MSG246WH04,2026-07-31,2026-07-31,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,yes,2983818,Open Order
test_only,ORD00888117,0.0,MSG247WH04,2026-07-31,2026-07-31,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,yes,2983818,Open Order
test_only,ORD00888117,0.0,MSG248WH04,2026-07-31,2026-07-31,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,yes,2983818,Open Order
test_only,ORD00888117,0.0,MSG252WH04,2026-07-31,2026-07-31,SalesOrderHeadersV3,,yes,no,,no_line_created_odata,yes,2983818,Open Order
test_only,ORD00888415,1.0,FTVSO10220,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888416,1.0,MSG226WD06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888417,1.0,MSG243AL04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888418,1.0,MSG2314BK6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888419,1.0,DSG231WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888420,1.0,MSG2284BK6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888420,2.0,MSG2284BK6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888421,1.0,TRS376WH12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888421,2.0,TRS376WH12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888422,1.0,RTFTV63020,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888423,1.0,DSG234MH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888424,1.0,MSG252WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888425,1.0,MSG2234BK6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888425,2.0,MSG2284BK6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888426,1.0,RTFTV60220,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888427,1.0,LUG227MH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888427,2.0,LUG227MH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888428,1.0,MSG232BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888428,2.0,MSG232BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888429,1.0,MSG252BK04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888429,2.0,MSG234BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888430,1.0,CSTD29WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888431,1.0,WRM1830LT6,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888432,1.0,DSG229BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888433,1.0,MSG239WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888434,1.0,MSG231WD06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7125,Invoiced
test_only,ORD00888435,1.0,MSG238WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888436,1.0,ANFTMBTF12,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,1412,Invoiced
test_only,ORD00888437,1.0,HNPN63GY06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,1412,Invoiced
test_only,ORD00888438,1.0,MSG230BK06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9206,Invoiced
test_only,ORD00888439,1.0,MSG226WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888440,1.0,MSG226WH06,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,9303,Invoiced
test_only,ORD00888441,1.0,MSG244WH04,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888442,1.0,RDFUTR6606,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
test_only,ORD00888443,1.0,FTVWD23120,2026-07-31,2026-08-01,SalesOrderHeadersV3,2026-08-01,no,no,no,tz_edge,yes,7025,Invoiced
